assignment_id,user_id,experiment_id,variant,assignment_date
35574,10159,3,treatment,2024-02-27
35575,10160,2,control,2024-01-22
35576,10160,4,treatment,2024-01-22
35577,10160,5,treatment,2024-01-22
35578,10160,1,control,2024-01-22
35579,10161,1,treatment,2024-02-04
35580,10161,4,control,2024-02-04
35581,10161,3,control,2024-02-04
35582,10161,5,control,2024-02-04
35583,10162,5,treatment,2024-02-19
35584,10162,1,control,2024-02-19
35585,10162,3,treatment,2024-02-19
35586,10163,4,control,2024-01-01
35587,10163,5,treatment,2024-01-01
35588,10163,1,treatment,2024-01-01
35589,10164,4,treatment,2024-01-31
35590,10164,1,treatment,2024-01-31
35591,10164,5,treatment,2024-01-31
35592,10164,3,treatment,2024-01-31
35593,10165,3,control,2024-01-30
35594,10165,1,treatment,2024-01-30
35595,10165,4,control,2024-01-30
35596,10166,4,treatment,2024-02-02
35597,10166,2,treatment,2024-02-02
35598,10166,5,control,2024-02-02
35599,10167,4,control,2024-02-27
35600,10167,3,treatment,2024-02-27
35601,10167,2,control,2024-02-27
35602,10168,3,control,2024-01-31
35603,10168,1,treatment,2024-01-31
35604,10168,2,treatment,2024-01-31
35605,10168,4,control,2024-01-31
35606,10169,5,treatment,2024-02-06
35607,10169,1,control,2024-02-06
35608,10169,4,control,2024-02-06
35609,10169,3,treatment,2024-02-06
35610,10170,1,control,2024-02-16
35611,10170,5,control,2024-02-16
35612,10170,4,treatment,2024-02-16
35613,10171,1,treatment,2024-01-22
35614,10171,2,treatment,2024-01-22
35615,10171,3,control,2024-01-22
35616,10172,3,treatment,2024-01-27
35617,10172,1,treatment,2024-01-27
35618,10172,2,treatment,2024-01-27
35619,10173,1,control,2024-01-23
35620,10173,5,control,2024-01-23
35621,10173,3,control,2024-01-23
35622,10174,5,treatment,2024-02-21
35623,10174,2,control,2024-02-21
35624,10174,1,control,2024-02-21
35625,10175,5,treatment,2024-01-19
35626,10175,1,treatment,2024-01-19
35627,10175,3,control,2024-01-19
35628,10175,4,treatment,2024-01-19
35629,10176,4,control,2024-01-19
35630,10176,2,treatment,2024-01-19
35631,10176,5,treatment,2024-01-19
35632,10176,3,treatment,2024-01-19
35633,10177,4,treatment,2024-01-11
35634,10177,5,control,2024-01-11
35635,10177,2,treatment,2024-01-11
35636,10178,4,control,2024-01-03
35637,10178,1,control,2024-01-03
35638,10178,3,control,2024-01-03
35639,10178,2,treatment,2024-01-03
35640,10179,5,treatment,2024-02-14
35641,10179,1,control,2024-02-14
35642,10179,2,treatment,2024-02-14
35643,10179,4,control,2024-02-14
35644,10180,4,treatment,2024-02-29
35645,10180,3,treatment,2024-02-29
35646,10180,5,control,2024-02-29
35647,10181,3,treatment,2024-02-08
35648,10181,4,treatment,2024-02-08
35649,10181,1,treatment,2024-02-08
35650,10181,5,control,2024-02-08
35651,10182,5,control,2024-02-17
35652,10182,4,control,2024-02-17
35653,10182,3,treatment,2024-02-17
35654,10182,1,treatment,2024-02-17
35655,10183,5,treatment,2024-01-20
35656,10183,1,treatment,2024-01-20
35657,10183,3,control,2024-01-20
35658,10184,2,control,2024-02-16
35659,10184,5,control,2024-02-16
35660,10184,3,treatment,2024-02-16
35661,10185,3,control,2024-02-20
35662,10185,4,treatment,2024-02-20
35663,10185,1,treatment,2024-02-20
35664,10185,2,control,2024-02-20
35665,10186,5,control,2024-02-06
35666,10186,1,treatment,2024-02-06
35667,10186,4,control,2024-02-06
35668,10186,2,treatment,2024-02-06
35669,10187,4,treatment,2024-01-17
35670,10187,1,treatment,2024-01-17
35671,10187,2,control,2024-01-17
35672,10187,5,control,2024-01-17
35673,10188,4,treatment,2024-01-04
35674,10188,1,control,2024-01-04
35675,10188,3,treatment,2024-01-04
35676,10188,2,treatment,2024-01-04
35677,10189,3,treatment,2024-02-10
35678,10189,4,control,2024-02-10
35679,10189,2,control,2024-02-10
35680,10189,5,control,2024-02-10
35681,10190,5,treatment,2024-01-31
35682,10190,4,control,2024-01-31
35683,10190,2,treatment,2024-01-31
35684,10190,3,treatment,2024-01-31
35685,10191,4,treatment,2024-02-07
35686,10191,5,treatment,2024-02-07
35687,10191,2,control,2024-02-07
35688,10191,1,treatment,2024-02-07
35689,10192,1,control,2024-01-11
35690,10192,4,control,2024-01-11
35691,10192,2,control,2024-01-11
35692,10193,4,control,2024-02-06
35693,10193,2,control,2024-02-06
35694,10193,1,control,2024-02-06
35695,10194,4,control,2024-01-04
35696,10194,2,control,2024-01-04
35697,10194,1,control,2024-01-04
35698,10195,3,control,2024-02-12
35699,10195,4,control,2024-02-12
35700,10195,2,control,2024-02-12
35701,10196,2,treatment,2024-01-19
35702,10196,4,control,2024-01-19
35703,10196,5,treatment,2024-01-19
35704,10197,3,control,2024-02-21
35705,10197,4,treatment,2024-02-21
35706,10197,1,treatment,2024-02-21
35707,10197,2,control,2024-02-21
35708,10198,5,control,2024-02-17
35709,10198,3,control,2024-02-17
35710,10198,2,control,2024-02-17
35711,10199,1,control,2024-02-09
35712,10199,3,treatment,2024-02-09
35713,10199,5,treatment,2024-02-09
35714,10199,4,treatment,2024-02-09
35715,10200,2,control,2024-01-02
35716,10200,5,treatment,2024-01-02
35717,10200,1,control,2024-01-02
35718,10200,3,treatment,2024-01-02
35719,10201,1,treatment,2024-01-19
35720,10201,3,treatment,2024-01-19
35721,10201,4,control,2024-01-19
35722,10202,5,control,2024-02-01
35723,10202,2,control,2024-02-01
35724,10202,3,treatment,2024-02-01
35725,10202,1,treatment,2024-02-01
35726,10203,2,control,2024-01-06
35727,10203,3,treatment,2024-01-06
35728,10203,5,control,2024-01-06
35729,10204,4,control,2024-01-09
35730,10204,2,treatment,2024-01-09
35731,10204,1,treatment,2024-01-09
35732,10204,3,treatment,2024-01-09
35733,10205,1,treatment,2024-02-02
35734,10205,4,treatment,2024-02-02
35735,10205,3,treatment,2024-02-02
35736,10205,5,treatment,2024-02-02
35737,10206,4,treatment,2024-01-05
35738,10206,2,treatment,2024-01-05
35739,10206,1,treatment,2024-01-05
35740,10207,3,control,2024-02-24
35741,10207,5,control,2024-02-24
35742,10207,1,treatment,2024-02-24
35743,10208,3,treatment,2024-02-20
35744,10208,1,control,2024-02-20
35745,10208,5,control,2024-02-20
35746,10208,2,control,2024-02-20
35747,10209,4,treatment,2024-01-18
35748,10209,1,treatment,2024-01-18
35749,10209,3,control,2024-01-18
35750,10209,2,control,2024-01-18
35751,10210,4,control,2024-01-17
35752,10210,1,control,2024-01-17
35753,10210,5,control,2024-01-17
35754,10210,2,control,2024-01-17
35755,10211,3,control,2024-01-09
35756,10211,5,treatment,2024-01-09
35757,10211,4,treatment,2024-01-09
35758,10212,2,treatment,2024-02-09
35759,10212,3,control,2024-02-09
35760,10212,1,treatment,2024-02-09
35761,10212,5,treatment,2024-02-09
35762,10213,1,control,2024-01-18
35763,10213,3,control,2024-01-18
35764,10213,5,control,2024-01-18
35765,10213,2,treatment,2024-01-18
35766,10214,4,treatment,2024-01-18
35767,10214,5,treatment,2024-01-18
35768,10214,1,treatment,2024-01-18
35769,10215,1,control,2024-02-24
35770,10215,4,treatment,2024-02-24
35771,10215,5,control,2024-02-24
35772,10215,2,treatment,2024-02-24
35773,10216,1,treatment,2024-01-17
35774,10216,2,treatment,2024-01-17
35775,10216,5,control,2024-01-17
35776,10217,3,control,2024-01-01
35777,10217,4,control,2024-01-01
35778,10217,2,treatment,2024-01-01
35779,10218,1,control,2024-02-17
35780,10218,5,control,2024-02-17
35781,10218,3,treatment,2024-02-17
35782,10218,4,treatment,2024-02-17
35783,10219,1,treatment,2024-01-08
35784,10219,4,control,2024-01-08
35785,10219,5,control,2024-01-08
35786,10219,3,treatment,2024-01-08
35787,10220,3,treatment,2024-02-08
35788,10220,2,control,2024-02-08
35789,10220,5,treatment,2024-02-08
35790,10220,1,control,2024-02-08
35791,10221,1,treatment,2024-01-12
35792,10221,5,control,2024-01-12
35793,10221,4,treatment,2024-01-12
35794,10221,3,control,2024-01-12
35795,10222,2,treatment,2024-02-28
35796,10222,1,control,2024-02-28
35797,10222,3,treatment,2024-02-28
35798,10223,1,treatment,2024-02-07
35799,10223,3,control,2024-02-07
35800,10223,5,control,2024-02-07
35801,10223,4,treatment,2024-02-07
35802,10224,4,treatment,2024-02-17
35803,10224,1,treatment,2024-02-17
35804,10224,3,treatment,2024-02-17
35805,10224,5,treatment,2024-02-17
35806,10225,2,treatment,2024-01-10
35807,10225,3,control,2024-01-10
35808,10225,1,treatment,2024-01-10
35809,10225,5,treatment,2024-01-10
35810,10226,1,control,2024-02-12
35811,10226,3,treatment,2024-02-12
35812,10226,2,treatment,2024-02-12
35813,10226,4,control,2024-02-12
35814,10227,3,treatment,2024-01-29
35815,10227,5,treatment,2024-01-29
35816,10227,1,control,2024-01-29
35817,10227,4,treatment,2024-01-29
35818,10228,2,control,2024-01-24
35819,10228,3,treatment,2024-01-24
35820,10228,5,control,2024-01-24
35821,10229,4,control,2024-02-21
35822,10229,3,treatment,2024-02-21
35823,10229,5,treatment,2024-02-21
35824,10230,3,treatment,2024-01-12
35825,10230,4,treatment,2024-01-12
35826,10230,2,control,2024-01-12
35827,10231,1,control,2024-01-17
35828,10231,2,treatment,2024-01-17
35829,10231,4,control,2024-01-17
35830,10232,2,control,2024-02-20
35831,10232,4,control,2024-02-20
35832,10232,3,treatment,2024-02-20
35833,10233,5,treatment,2024-02-14
35834,10233,4,control,2024-02-14
35835,10233,2,treatment,2024-02-14
35836,10233,1,treatment,2024-02-14
35837,10234,4,control,2024-01-16
35838,10234,3,control,2024-01-16
35839,10234,2,treatment,2024-01-16
35840,10235,3,control,2024-02-01
35841,10235,2,treatment,2024-02-01
35842,10235,4,control,2024-02-01
35843,10236,1,control,2024-01-12
35844,10236,5,control,2024-01-12
35845,10236,2,treatment,2024-01-12
35846,10237,2,treatment,2024-02-21
35847,10237,4,treatment,2024-02-21
35848,10237,5,treatment,2024-02-21
35849,10237,3,treatment,2024-02-21
35850,10238,4,treatment,2024-02-03
35851,10238,5,control,2024-02-03
35852,10238,3,treatment,2024-02-03
35853,10239,4,treatment,2024-02-25
35854,10239,5,treatment,2024-02-25
35855,10239,3,treatment,2024-02-25
35856,10239,1,control,2024-02-25
35857,10240,3,control,2024-01-03
35858,10240,1,treatment,2024-01-03
35859,10240,2,treatment,2024-01-03
35860,10241,2,treatment,2024-01-22
35861,10241,3,control,2024-01-22
35862,10241,5,treatment,2024-01-22
35863,10241,4,treatment,2024-01-22
35864,10242,5,treatment,2024-01-06
35865,10242,1,control,2024-01-06
35866,10242,3,treatment,2024-01-06
35867,10242,2,treatment,2024-01-06
35868,10243,3,control,2024-01-10
35869,10243,1,control,2024-01-10
35870,10243,5,treatment,2024-01-10
35871,10244,3,control,2024-02-08
35872,10244,2,control,2024-02-08
35873,10244,4,treatment,2024-02-08
35874,10245,5,control,2024-02-29
35875,10245,3,control,2024-02-29
35876,10245,1,treatment,2024-02-29
35877,10246,2,control,2024-02-22
35878,10246,5,control,2024-02-22
35879,10246,3,treatment,2024-02-22
35880,10246,4,treatment,2024-02-22
35881,10247,3,control,2024-01-10
35882,10247,1,control,2024-01-10
35883,10247,4,treatment,2024-01-10
35884,10247,5,treatment,2024-01-10
35885,10248,1,treatment,2024-02-23
35886,10248,5,treatment,2024-02-23
35887,10248,4,control,2024-02-23
35888,10248,2,treatment,2024-02-23
35889,10249,2,treatment,2024-02-01
35890,10249,4,treatment,2024-02-01
35891,10249,5,treatment,2024-02-01
35892,10250,5,treatment,2024-02-18
35893,10250,3,treatment,2024-02-18
35894,10250,2,control,2024-02-18
35895,10251,5,control,2024-01-27
35896,10251,1,control,2024-01-27
35897,10251,3,treatment,2024-01-27
35898,10252,1,control,2024-02-19
35899,10252,3,treatment,2024-02-19
35900,10252,5,control,2024-02-19
35901,10253,4,control,2024-01-25
35902,10253,2,control,2024-01-25
35903,10253,1,treatment,2024-01-25
35904,10254,2,treatment,2024-01-16
35905,10254,4,treatment,2024-01-16
35906,10254,1,control,2024-01-16
35907,10255,5,control,2024-02-12
35908,10255,2,treatment,2024-02-12
35909,10255,1,treatment,2024-02-12
35910,10255,4,treatment,2024-02-12
35911,10256,4,treatment,2024-01-29
35912,10256,1,treatment,2024-01-29
35913,10256,5,control,2024-01-29
35914,10256,3,treatment,2024-01-29
35915,10257,5,control,2024-02-16
35916,10257,1,treatment,2024-02-16
35917,10257,4,treatment,2024-02-16
35918,10257,3,treatment,2024-02-16
35919,10258,1,treatment,2024-02-10
35920,10258,4,control,2024-02-10
35921,10258,5,control,2024-02-10
35922,10259,5,control,2024-01-11
35923,10259,1,treatment,2024-01-11
35924,10259,3,treatment,2024-01-11
35925,10260,5,treatment,2024-01-14
35926,10260,2,treatment,2024-01-14
35927,10260,4,treatment,2024-01-14
35928,10261,1,control,2024-02-06
35929,10261,4,control,2024-02-06
35930,10261,2,control,2024-02-06
35931,10261,5,control,2024-02-06
35932,10262,4,control,2024-02-16
35933,10262,5,treatment,2024-02-16
35934,10262,1,control,2024-02-16
35935,10262,2,control,2024-02-16
35936,10263,4,control,2024-02-23
35937,10263,1,treatment,2024-02-23
35938,10263,5,treatment,2024-02-23
35939,10264,2,treatment,2024-01-23
35940,10264,5,control,2024-01-23
35941,10264,1,treatment,2024-01-23
35942,10264,3,control,2024-01-23
35943,10265,5,control,2024-01-04
35944,10265,1,treatment,2024-01-04
35945,10265,4,treatment,2024-01-04
35946,10265,3,control,2024-01-04
35947,10266,2,treatment,2024-02-11
35948,10266,1,control,2024-02-11
35949,10266,5,control,2024-02-11
35950,10266,4,treatment,2024-02-11
35951,10267,4,treatment,2024-01-17
35952,10267,2,control,2024-01-17
35953,10267,3,control,2024-01-17
35954,10267,5,control,2024-01-17
35955,10268,3,control,2024-02-18
35956,10268,5,treatment,2024-02-18
35957,10268,4,control,2024-02-18
35958,10269,3,control,2024-02-22
35959,10269,1,treatment,2024-02-22
35960,10269,5,control,2024-02-22
35961,10270,1,treatment,2024-01-08
35962,10270,3,treatment,2024-01-08
35963,10270,2,control,2024-01-08
35964,10270,4,control,2024-01-08
35965,10271,4,treatment,2024-01-04
35966,10271,2,control,2024-01-04
35967,10271,3,treatment,2024-01-04
35968,10272,1,treatment,2024-01-11
35969,10272,2,treatment,2024-01-11
35970,10272,4,control,2024-01-11
35971,10273,4,treatment,2024-01-30
35972,10273,2,treatment,2024-01-30
35973,10273,1,control,2024-01-30
35974,10273,5,treatment,2024-01-30
35975,10274,4,treatment,2024-01-26
35976,10274,2,control,2024-01-26
35977,10274,3,control,2024-01-26
35978,10275,1,control,2024-01-31
35979,10275,2,treatment,2024-01-31
35980,10275,3,treatment,2024-01-31
35981,10275,4,treatment,2024-01-31
35982,10276,4,control,2024-01-20
35983,10276,2,control,2024-01-20
35984,10276,1,control,2024-01-20
35985,10276,3,treatment,2024-01-20
35986,10277,2,treatment,2024-01-31
35987,10277,5,control,2024-01-31
35988,10277,4,control,2024-01-31
35989,10278,4,control,2024-02-17
35990,10278,2,treatment,2024-02-17
35991,10278,5,treatment,2024-02-17
35992,10279,4,control,2024-03-01
35993,10279,1,control,2024-03-01
35994,10279,5,treatment,2024-03-01
35995,10280,3,treatment,2024-02-18
35996,10280,1,control,2024-02-18
35997,10280,2,treatment,2024-02-18
35998,10280,5,control,2024-02-18
35999,10281,5,control,2024-02-29
36000,10281,4,control,2024-02-29
36001,10281,3,treatment,2024-02-29
36002,10282,4,control,2024-02-04
36003,10282,3,treatment,2024-02-04
36004,10282,5,control,2024-02-04
36005,10282,1,control,2024-02-04
36006,10283,3,control,2024-01-15
36007,10283,4,treatment,2024-01-15
36008,10283,2,treatment,2024-01-15
36009,10283,1,control,2024-01-15
36010,10284,4,control,2024-01-25
36011,10284,3,treatment,2024-01-25
36012,10284,1,control,2024-01-25
36013,10284,2,treatment,2024-01-25
36014,10285,1,treatment,2024-02-13
36015,10285,5,treatment,2024-02-13
36016,10285,2,control,2024-02-13
36017,10285,3,treatment,2024-02-13
36018,10286,1,control,2024-02-15
36019,10286,4,control,2024-02-15
36020,10286,3,control,2024-02-15
36021,10286,2,control,2024-02-15
36022,10287,3,control,2024-01-25
36023,10287,2,treatment,2024-01-25
36024,10287,1,control,2024-01-25
36025,10288,2,control,2024-01-31
36026,10288,3,control,2024-01-31
36027,10288,5,treatment,2024-01-31
36028,10289,5,treatment,2024-01-17
36029,10289,2,control,2024-01-17
36030,10289,4,control,2024-01-17
36031,10289,3,treatment,2024-01-17
36032,10290,5,control,2024-01-10
36033,10290,3,control,2024-01-10
36034,10290,2,control,2024-01-10
36035,10291,5,control,2024-02-03
36036,10291,4,control,2024-02-03
36037,10291,2,control,2024-02-03
36038,10292,3,control,2024-02-25
36039,10292,4,treatment,2024-02-25
36040,10292,1,control,2024-02-25
36041,10292,5,control,2024-02-25
36042,10293,4,treatment,2024-01-28
36043,10293,1,treatment,2024-01-28
36044,10293,2,treatment,2024-01-28
36045,10293,3,treatment,2024-01-28
36046,10294,3,treatment,2024-01-01
36047,10294,1,control,2024-01-01
36048,10294,4,treatment,2024-01-01
36049,10295,2,treatment,2024-01-19
36050,10295,5,control,2024-01-19
36051,10295,1,control,2024-01-19
36052,10295,4,treatment,2024-01-19
36053,10296,4,control,2024-02-29
36054,10296,5,treatment,2024-02-29
36055,10296,1,control,2024-02-29
36056,10297,5,control,2024-02-21
36057,10297,3,treatment,2024-02-21
36058,10297,4,treatment,2024-02-21
36059,10297,2,control,2024-02-21
36060,10298,3,control,2024-01-29
36061,10298,5,control,2024-01-29
36062,10298,4,treatment,2024-01-29
36063,10299,4,control,2024-01-25
36064,10299,1,control,2024-01-25
36065,10299,2,treatment,2024-01-25
36066,10300,5,treatment,2024-02-13
36067,10300,2,treatment,2024-02-13
36068,10300,1,control,2024-02-13
36069,10301,4,treatment,2024-01-21
36070,10301,2,treatment,2024-01-21
36071,10301,3,control,2024-01-21
36072,10301,1,treatment,2024-01-21
36073,10302,5,treatment,2024-02-03
36074,10302,2,control,2024-02-03
36075,10302,1,control,2024-02-03
36076,10303,5,treatment,2024-02-13
36077,10303,1,treatment,2024-02-13
36078,10303,3,treatment,2024-02-13
36079,10303,4,treatment,2024-02-13
36080,10304,1,control,2024-01-03
36081,10304,2,control,2024-01-03
36082,10304,4,treatment,2024-01-03
36083,10305,1,treatment,2024-01-07
36084,10305,5,control,2024-01-07
36085,10305,3,control,2024-01-07
36086,10306,2,treatment,2024-02-28
36087,10306,5,control,2024-02-28
36088,10306,3,control,2024-02-28
36089,10306,4,control,2024-02-28
36090,10307,4,treatment,2024-02-04
36091,10307,1,control,2024-02-04
36092,10307,5,control,2024-02-04
36093,10307,3,control,2024-02-04
36094,10308,4,control,2024-02-10
36095,10308,2,control,2024-02-10
36096,10308,3,treatment,2024-02-10
36097,10309,2,control,2024-01-23
36098,10309,3,treatment,2024-01-23
36099,10309,1,control,2024-01-23
36100,10310,1,treatment,2024-02-24
36101,10310,2,treatment,2024-02-24
36102,10310,5,control,2024-02-24
36103,10311,5,treatment,2024-01-28
36104,10311,2,treatment,2024-01-28
36105,10311,4,treatment,2024-01-28
36106,10311,3,treatment,2024-01-28
36107,10312,3,control,2024-02-09
36108,10312,5,treatment,2024-02-09
36109,10312,1,treatment,2024-02-09
36110,10313,4,treatment,2024-02-28
36111,10313,1,control,2024-02-28
36112,10313,5,control,2024-02-28
36113,10314,2,control,2024-02-11
36114,10314,3,treatment,2024-02-11
36115,10314,1,control,2024-02-11
36116,10315,4,treatment,2024-02-24
36117,10315,5,treatment,2024-02-24
36118,10315,3,treatment,2024-02-24
36119,10316,1,treatment,2024-01-18
36120,10316,2,control,2024-01-18
36121,10316,4,treatment,2024-01-18
36122,10317,4,treatment,2024-01-22
36123,10317,1,treatment,2024-01-22
36124,10317,2,control,2024-01-22
36125,10318,4,control,2024-01-18
36126,10318,3,treatment,2024-01-18
36127,10318,1,treatment,2024-01-18
